row_num,order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,eommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
8514,13544,31,Great Lakes Food Market,21,Sir Rodney's Scones,Confections,,20,10,,USA,Eugene,,,,
8515,13544,14,Chop-suey Chinese,2,Chang,Beverages,,30,19,,Switzerland,Bern,,,,
8516,13544,14,Chop-suey Chinese,63,Vegie-spread,Condiments,,30,43.9,,Switzerland,Bern,,,,
8517,13545,15,Comércio Mineiro,44,Gula Malacca,Condiments,,15,19.45,,Brazil,São Paulo,,,,
8518,13545,15,Comércio Mineiro,61,Sirop d'érable,Condiments,,4,28.5,,Brazil,São Paulo,,,,
8519,13546,72,Spécialités du monde,11,Queso Cabrales,Dairy Products,,10,21,,France,Paris,,,,
8520,13546,89,Wolski  Zajazd,62,Tarte au sucre,Confections,,12,49.3,,Poland,Warszawa,,,,
8521,13546,10,Bottom-Dollar Markets,33,Geitost,Dairy Products,,15,2.5,,Canada,Tsawassen,,,,
8522,13547,10,Bottom-Dollar Markets,51,Manjimup Dried Apples,Produce,,24,53,,Canada,Tsawassen,,,,
8523,13547,84,Die Wandernde Kuh,12,Queso Manchego La Pastora,Dairy Products,,20,38,,Germany,Stuttgart,,,,
8524,13547,84,Die Wandernde Kuh,32,Mascarpone Fabioli,Dairy Products,,15,32,,Germany,Stuttgart,,,,
8525,13548,84,Die Wandernde Kuh,35,Steeleye Stout,Beverages,,18,18,,Germany,Stuttgart,,,,
8526,13548,19,Eastern Connection,1,Chai,Beverages,,25,18,,UK,London,,,,
8527,13549,19,Eastern Connection,5,Chef Anton's Gumbo Mix,Condiments,,30,21.35,,UK,London,,,,
8528,13549,10,Bottom-Dollar Markets,68,Scottish Longbreads,Confections,,42,12.5,,Canada,Tsawassen,,,,
8529,13549,30,Gourmet Lanchonetes,2,Chang,Beverages,,10,19,,Brazil,Campinas,,,,
8530,13550,30,Gourmet Lanchonetes,12,Queso Manchego La Pastora,Dairy Products,,4,38,,Brazil,Campinas,,,,
8531,13550,23,Folk och fä HB,76,Lakkalikööri,Beverages,,50,18,,Sweden,Bräcke,,,,
8532,13551,40,La maison d'Asie,24,Guaraná Fantástica,Beverages,,10,4.5,,France,Toulouse,,,,
8533,13551,33,Hanari Carnes,43,Ipoh Coffee,Beverages,,30,46,,Brazil,Rio de Janeiro,,,,
8534,13551,33,Hanari Carnes,61,Sirop d'érable,Condiments,,10,28.5,,Brazil,Rio de Janeiro,,,,
8535,13552,57,Piccolo und mehr,18,Carnarvon Tigers,Seafood,,35,62.5,,Austria,Salzburg,,,,
8536,13552,57,Piccolo und mehr,32,Mascarpone Fabioli,Dairy Products,,20,32,,Austria,Salzburg,,,,
8537,13552,57,Piccolo und mehr,64,Wimmers gute Semmelknödel,Grains/Cereals,,25,33.25,,Austria,Salzburg,,,,
8538,13553,12,Cactus Comidas para llevar,33,Geitost,Dairy Products,,10,2.5,,Argentina,Buenos Aires,,,,
8539,13553,12,Cactus Comidas para llevar,67,Laughing Lumberjack Lager,Beverages,,20,14,,Argentina,Buenos Aires,,,,
8540,13554,34,HILARIÓN-Abastos,24,Guaraná Fantástica,Beverages,,15,4.5,,Venezuela,San Cristóbal,,,,
8541,13554,34,HILARIÓN-Abastos,25,NuNuCa Nuß-Nougat-Creme,Confections,,15,14,,Venezuela,San Cristóbal,,,,
8542,13554,34,HILARIÓN-Abastos,51,Manjimup Dried Apples,Produce,,20,53,,Venezuela,San Cristóbal,,,,
8543,13555,34,HILARIÓN-Abastos,57,Ravioli Angelo,Grains/Cereals,,20,19.5,,Venezuela,San Cristóbal,,,,
8544,13555,19,Eastern Connection,7,Uncle Bob's Organic Dried Pears,Produce,,40,30,,UK,London,,,,
8545,13556,19,Eastern Connection,55,Pâté chinois,Meat/Poultry,,35,24,,UK,London,,,,
8546,13556,19,Eastern Connection,60,Camembert Pierrot,Dairy Products,,50,34,,UK,London,,,,
8547,13556,52,North/South,70,Outback Lager,Beverages,,3,15,,UK,London,,,,
8548,13557,6,Blauer See Delikatessen,21,Sir Rodney's Scones,Confections,,3,10,,Germany,Mannheim,,,,
8549,13557,6,Blauer See Delikatessen,60,Camembert Pierrot,Dairy Products,,21,34,,Germany,Mannheim,,,,
8550,13558,6,Blauer See Delikatessen,61,Sirop d'érable,Condiments,,4,28.5,,Germany,Mannheim,,,,
8551,13558,65,Ricardo Adocicados,13,Konbu,Seafood,,30,6,,Brazil,Rio de Janeiro,,,,
8552,13558,65,Ricardo Adocicados,17,Alice Mutton,Meat/Poultry,,12,39,,Brazil,Rio de Janeiro,,,,
8553,13559,65,Ricardo Adocicados,60,Camembert Pierrot,Dairy Products,,35,34,,Brazil,Rio de Janeiro,,,,
8554,13559,26,Franchi S.p.A.,60,Camembert Pierrot,Dairy Products,,4,34,,Italy,Torino,,,,
8555,13559,26,Franchi S.p.A.,77,Original Frankfurter grüne Soße,Condiments,,10,13,,Italy,Torino,,,,
8556,13560,31,Great Lakes Food Market,60,Camembert Pierrot,Dairy Products,,15,34,,USA,Eugene,,,,
8557,13560,64,Reggiani Caseifici,53,Perth Pasties,Meat/Poultry,,10,32.8,,Italy,Reggio Emilia,,,,
8558,13561,64,Reggiani Caseifici,70,Outback Lager,Beverages,,12,15,,Italy,Reggio Emilia,,,,
8559,13561,36,Hungry Owl All-Night Grocers,34,Sasquatch Ale,Beverages,,30,14,,Ireland,Cork,,,,
8560,13561,36,Hungry Owl All-Night Grocers,40,Boston Crab Meat,Seafood,,40,18.4,,Ireland,Cork,,,,
8561,13562,36,Hungry Owl All-Night Grocers,41,Jack's New England Clam Chowder,Seafood,,30,9.65,,Ireland,Cork,,,,
8562,13562,69,Save-a-lot Markets,17,Alice Mutton,Meat/Poultry,,77,39,,USA,Boise,,,,
8563,13563,69,Save-a-lot Markets,41,Jack's New England Clam Chowder,Seafood,,12,9.65,,USA,Boise,,,,
8564,13563,69,Save-a-lot Markets,53,Perth Pasties,Meat/Poultry,,25,32.8,,USA,Boise,,,,
8565,13563,69,Save-a-lot Markets,55,Pâté chinois,Meat/Poultry,,4,24,,USA,Boise,,,,
8566,13564,69,Save-a-lot Markets,68,Scottish Longbreads,Confections,,55,12.5,,USA,Boise,,,,
8567,13564,45,LILA-Supermercado,30,Nord-Ost Matjeshering,Seafood,,4,25.89,,Venezuela,Barquisimeto,,,,
8568,13565,45,LILA-Supermercado,54,Tourtière,Meat/Poultry,,20,7.45,,Venezuela,Barquisimeto,,,,
8569,13565,87,White Clover Markets,16,Pavlova,Confections,,3,17.45,,USA,Seattle,,,,
8570,13565,87,White Clover Markets,19,Teatime Chocolate Biscuits,Confections,,42,9.2,,USA,Seattle,,,,
8571,13566,87,White Clover Markets,34,Sasquatch Ale,Beverages,,35,14,,USA,Seattle,,,,
8572,13566,17,Drachenblut Delikatessen,41,Jack's New England Clam Chowder,Seafood,,9,9.65,,Germany,Aachen,,,,
8573,13566,60,Queen Cozinha,28,Rössle Sauerkraut,Produce,,8,45.6,,Brazil,São Paulo,,,,
8574,13567,60,Queen Cozinha,43,Ipoh Coffee,Beverages,,36,46,,Brazil,São Paulo,,,,
8575,13567,60,Queen Cozinha,77,Original Frankfurter grüne Soße,Condiments,,28,13,,Brazil,São Paulo,,,,
8576,13568,78,Tortuga Restaurante,39,Chartreuse verte,Beverages,,20,18,,Mexico,México D.F.,,,,
8577,13568,43,Lehmanns Marktstand,1,Chai,Beverages,,40,18,,Germany,Frankfurt a.M. ,,,,
8578,13568,43,Lehmanns Marktstand,2,Chang,Beverages,,20,19,,Germany,Frankfurt a.M. ,,,,
8579,13569,43,Lehmanns Marktstand,16,Pavlova,Confections,,30,17.45,,Germany,Frankfurt a.M. ,,,,
8580,13569,43,Lehmanns Marktstand,31,Gorgonzola Telino,Dairy Products,,20,12.5,,Germany,Frankfurt a.M. ,,,,
8581,13570,45,LILA-Supermercado,7,Uncle Bob's Organic Dried Pears,Produce,,15,30,,Venezuela,Barquisimeto,,,,
8582,13570,45,LILA-Supermercado,13,Konbu,Seafood,,10,6,,Venezuela,Barquisimeto,,,,
8583,13570,20,Ernst Handel,2,Chang,Beverages,,8,19,,Austria,Graz,,,,
8584,13571,20,Ernst Handel,41,Jack's New England Clam Chowder,Seafood,,40,9.65,,Austria,Graz,,,,
8585,13571,20,Ernst Handel,50,Valkoinen suklaa,Confections,,22,16.25,,Austria,Graz,,,,
8586,13571,20,Ernst Handel,64,Wimmers gute Semmelknödel,Grains/Cereals,,130,33.25,,Austria,Graz,,,,
8587,13572,56,Pericles Comidas clásicas,11,Queso Cabrales,Dairy Products,,10,21,,Mexico,México D.F.,,,,
8588,13572,56,Pericles Comidas clásicas,24,Guaraná Fantástica,Beverages,,20,4.5,,Mexico,México D.F.,,,,
8589,13573,71,Simons bistro,16,Pavlova,Confections,,14,17.45,,Denmark,København,,,,
8590,13573,66,Richter Supermarkt,2,Chang,Beverages,,10,19,,Switzerland,Genève,,,,
8591,13573,66,Richter Supermarkt,46,Spegesild,Seafood,,30,12,,Switzerland,Genève,,,,
8592,13574,66,Richter Supermarkt,76,Lakkalikööri,Beverages,,2,18,,Switzerland,Genève,,,,
8593,13574,9,Bon app',6,Grandma's Boysenberry Spread,Condiments,,20,25,,France,Marseille,,,,
8594,13575,9,Bon app',14,Tofu,Produce,,20,23.25,,France,Marseille,,,,
8595,13575,9,Bon app',19,Teatime Chocolate Biscuits,Confections,,10,9.2,,France,Marseille,,,,
8596,13575,63,Rattlesnake Canyon Grocery,2,Chang,Beverages,,24,19,,USA,Albuquerque,,,,
8597,13576,63,Rattlesnake Canyon Grocery,3,Aniseed Syrup,Condiments,,4,10,,USA,Albuquerque,,,,
8598,13576,63,Rattlesnake Canyon Grocery,4,Chef Anton's Cajun Seasoning,Condiments,,1,22,,USA,Albuquerque,,,,
8599,13577,63,Rattlesnake Canyon Grocery,6,Grandma's Boysenberry Spread,Condiments,,1,25,,USA,Albuquerque,,,,
8600,13577,63,Rattlesnake Canyon Grocery,7,Uncle Bob's Organic Dried Pears,Produce,,1,30,,USA,Albuquerque,,,,
8601,13577,63,Rattlesnake Canyon Grocery,8,Northwoods Cranberry Sauce,Condiments,,2,40,,USA,Albuquerque,,,,
8602,13578,63,Rattlesnake Canyon Grocery,10,Ikura,Seafood,,1,31,,USA,Albuquerque,,,,
8603,13578,63,Rattlesnake Canyon Grocery,12,Queso Manchego La Pastora,Dairy Products,,2,38,,USA,Albuquerque,,,,
8604,13578,63,Rattlesnake Canyon Grocery,13,Konbu,Seafood,,4,6,,USA,Albuquerque,,,,
8605,13579,63,Rattlesnake Canyon Grocery,14,Tofu,Produce,,1,23.25,,USA,Albuquerque,,,,
8606,13579,63,Rattlesnake Canyon Grocery,16,Pavlova,Confections,,2,17.45,,USA,Albuquerque,,,,
8607,13580,63,Rattlesnake Canyon Grocery,20,Sir Rodney's Marmalade,Confections,,1,81,,USA,Albuquerque,,,,
8608,13580,63,Rattlesnake Canyon Grocery,23,Tunnbröd,Grains/Cereals,,2,9,,USA,Albuquerque,,,,
8609,13580,63,Rattlesnake Canyon Grocery,32,Mascarpone Fabioli,Dairy Products,,1,32,,USA,Albuquerque,,,,
8610,13581,63,Rattlesnake Canyon Grocery,39,Chartreuse verte,Beverages,,2,18,,USA,Albuquerque,,,,
8611,13581,63,Rattlesnake Canyon Grocery,41,Jack's New England Clam Chowder,Seafood,,3,9.65,,USA,Albuquerque,,,,
8612,13582,63,Rattlesnake Canyon Grocery,46,Spegesild,Seafood,,3,12,,USA,Albuquerque,,,,
8613,13582,63,Rattlesnake Canyon Grocery,52,Filo Mix,Grains/Cereals,,2,7,,USA,Albuquerque,,,,
8614,13582,63,Rattlesnake Canyon Grocery,55,Pâté chinois,Meat/Poultry,,2,24,,USA,Albuquerque,,,,
8615,13583,63,Rattlesnake Canyon Grocery,60,Camembert Pierrot,Dairy Products,,2,34,,USA,Albuquerque,,,,
8616,13583,63,Rattlesnake Canyon Grocery,64,Wimmers gute Semmelknödel,Grains/Cereals,,2,33.25,,USA,Albuquerque,,,,
8617,13584,63,Rattlesnake Canyon Grocery,66,Louisiana Hot Spiced Okra,Condiments,,1,17,,USA,Albuquerque,,,,
8618,13584,63,Rattlesnake Canyon Grocery,73,Röd Kaviar,Seafood,,2,15,,USA,Albuquerque,,,,
8619,13584,63,Rattlesnake Canyon Grocery,75,Rhönbräu Klosterbier,Beverages,,4,7.75,,USA,Albuquerque,,,,
8620,13585,63,Rattlesnake Canyon Grocery,77,Original Frankfurter grüne Soße,Condiments,,2,13,,USA,Albuquerque,,,,
8621,13585,83,Vins et alcools Chevalier,11,Queso Cabrales,Dairy Products,,12,14,,France,Reims,,,,
8622,13585,83,Vins et alcools Chevalier,42,Singaporean Hokkien Fried Mee,Grains/Cereals,,10,9.8,,France,Reims,,,,
8623,13586,83,Vins et alcools Chevalier,72,Mozzarella di Giovanni,Dairy Products,,5,34.8,,France,Reims,,,,
8624,13586,77,Toms Spezialitäten,14,Tofu,Produce,,9,18.6,,Germany,Münster,,,,
8625,13587,77,Toms Spezialitäten,51,Manjimup Dried Apples,Produce,,40,42.4,,Germany,Münster,,,,
8626,13587,33,Hanari Carnes,41,Jack's New England Clam Chowder,Seafood,,10,7.7,,Brazil,Rio de Janeiro,,,,
8627,13587,33,Hanari Carnes,51,Manjimup Dried Apples,Produce,,35,42.4,,Brazil,Rio de Janeiro,,,,
8628,13588,33,Hanari Carnes,65,Louisiana Fiery Hot Pepper Sauce,Condiments,,15,16.8,,Brazil,Rio de Janeiro,,,,
8629,13588,82,Victuailles en stock,22,Gustaf's Knäckebröd,Grains/Cereals,,6,16.8,,France,Lyon,,,,
8630,13589,82,Victuailles en stock,57,Ravioli Angelo,Grains/Cereals,,15,15.6,,France,Lyon,,,,
8631,13589,82,Victuailles en stock,65,Louisiana Fiery Hot Pepper Sauce,Condiments,,20,16.8,,France,Lyon,,,,
8632,13589,74,Suprêmes délices,20,Sir Rodney's Marmalade,Confections,,40,64.8,,Belgium,Charleroi,,,,
8633,13590,74,Suprêmes délices,33,Geitost,Dairy Products,,25,2,,Belgium,Charleroi,,,,
8634,13590,74,Suprêmes délices,60,Camembert Pierrot,Dairy Products,,40,27.2,,Belgium,Charleroi,,,,
8635,13590,33,Hanari Carnes,31,Gorgonzola Telino,Dairy Products,,20,10,,Brazil,Rio de Janeiro,,,,
8636,13591,33,Hanari Carnes,39,Chartreuse verte,Beverages,,42,14.4,,Brazil,Rio de Janeiro,,,,
8637,13591,33,Hanari Carnes,49,Maxilaku,Confections,,40,16,,Brazil,Rio de Janeiro,,,,
8638,13592,14,Chop-suey Chinese,24,Guaraná Fantástica,Beverages,,15,3.6,,Switzerland,Bern,,,,
8639,13592,14,Chop-suey Chinese,55,Pâté chinois,Meat/Poultry,,21,19.2,,Switzerland,Bern,,,,
8640,13592,14,Chop-suey Chinese,74,Longlife Tofu,Produce,,21,8,,Switzerland,Bern,,,,
8641,13593,66,Richter Supermarkt,2,Chang,Beverages,,20,15.2,,Switzerland,Genève,,,,
8642,13593,66,Richter Supermarkt,16,Pavlova,Confections,,35,13.9,,Switzerland,Genève,,,,
8643,13594,66,Richter Supermarkt,36,Inlagd Sill,Seafood,,25,15.2,,Switzerland,Genève,,,,
8644,13594,66,Richter Supermarkt,59,Raclette Courdavault,Dairy Products,,30,44,,Switzerland,Genève,,,,
8645,13594,86,Wellington Importadora,53,Perth Pasties,Meat/Poultry,,15,26.2,,Brazil,Resende,,,,
8646,13595,86,Wellington Importadora,77,Original Frankfurter grüne Soße,Condiments,,12,10.4,,Brazil,Resende,,,,
8647,13595,34,HILARIÓN-Abastos,27,Schoggi Schokolade,Confections,,25,35.1,,Venezuela,San Cristóbal,,,,
8648,13596,34,HILARIÓN-Abastos,39,Chartreuse verte,Beverages,,6,14.4,,Venezuela,San Cristóbal,,,,
8649,13596,34,HILARIÓN-Abastos,77,Original Frankfurter grüne Soße,Condiments,,15,10.4,,Venezuela,San Cristóbal,,,,
8650,13596,20,Ernst Handel,2,Chang,Beverages,,50,15.2,,Austria,Graz,,,,
8651,13597,20,Ernst Handel,5,Chef Anton's Gumbo Mix,Condiments,,65,17,,Austria,Graz,,,,
8652,13597,20,Ernst Handel,32,Mascarpone Fabioli,Dairy Products,,6,25.6,,Austria,Graz,,,,
8653,13597,13,Centro comercial Moctezuma,21,Sir Rodney's Scones,Confections,,10,8,,Mexico,México D.F.,,,,
8654,13598,13,Centro comercial Moctezuma,37,Gravad lax,Seafood,,1,20.8,,Mexico,México D.F.,,,,
8655,13598,55,Ottilies Käseladen,41,Jack's New England Clam Chowder,Seafood,,16,7.7,,Germany,Köln,,,,
8656,13599,55,Ottilies Käseladen,57,Ravioli Angelo,Grains/Cereals,,50,15.6,,Germany,Köln,,,,
8657,13599,55,Ottilies Käseladen,62,Tarte au sucre,Confections,,15,39.4,,Germany,Köln,,,,
8658,13599,55,Ottilies Käseladen,70,Outback Lager,Beverages,,21,12,,Germany,Köln,,,,
8659,13600,59,Que Delícia,21,Sir Rodney's Scones,Confections,,20,8,,Brazil,Rio de Janeiro,,,,
8660,13600,59,Que Delícia,35,Steeleye Stout,Beverages,,20,14.4,,Brazil,Rio de Janeiro,,,,
8661,13601,63,Rattlesnake Canyon Grocery,5,Chef Anton's Gumbo Mix,Condiments,,12,17,,USA,Albuquerque,,,,
8662,13601,63,Rattlesnake Canyon Grocery,7,Uncle Bob's Organic Dried Pears,Produce,,15,24,,USA,Albuquerque,,,,
8663,13601,63,Rattlesnake Canyon Grocery,56,Gnocchi di nonna Alice,Grains/Cereals,,2,30.4,,USA,Albuquerque,,,,
8664,13602,20,Ernst Handel,16,Pavlova,Confections,,60,13.9,,Austria,Graz,,,,
8665,13602,20,Ernst Handel,24,Guaraná Fantástica,Beverages,,28,3.6,,Austria,Graz,,,,
8666,13603,20,Ernst Handel,30,Nord-Ost Matjeshering,Seafood,,60,20.7,,Austria,Graz,,,,
8667,13603,20,Ernst Handel,74,Longlife Tofu,Produce,,36,8,,Austria,Graz,,,,
8668,13603,23,Folk och fä HB,2,Chang,Beverages,,35,15.2,,Sweden,Bräcke,,,,
8669,13604,23,Folk och fä HB,41,Jack's New England Clam Chowder,Seafood,,25,7.7,,Sweden,Bräcke,,,,
8670,13604,7,Blondel père et fils,17,Alice Mutton,Meat/Poultry,,30,31.2,,France,Strasbourg,,,,
8671,13604,7,Blondel père et fils,70,Outback Lager,Beverages,,20,12,,France,Strasbourg,,,,
8672,13605,85,Wartian Herkku,12,Queso Manchego La Pastora,Dairy Products,,12,30.4,,Finland,Oulu,,,,
8673,13605,24,Frankenversand,40,Boston Crab Meat,Seafood,,50,14.7,,Germany,München,,,,
8674,13606,24,Frankenversand,59,Raclette Courdavault,Dairy Products,,70,44,,Germany,München,,,,
8675,13606,24,Frankenversand,76,Lakkalikööri,Beverages,,15,14.4,,Germany,München,,,,
8676,13606,32,GROSELLA-Restaurante,29,Thüringer Rostbratwurst,Meat/Poultry,,10,99,,Venezuela,Caracas,,,,
8677,13607,32,GROSELLA-Restaurante,72,Mozzarella di Giovanni,Dairy Products,,4,27.8,,Venezuela,Caracas,,,,
8678,13607,87,White Clover Markets,33,Geitost,Dairy Products,,60,2,,USA,Seattle,,,,
8679,13608,87,White Clover Markets,72,Mozzarella di Giovanni,Dairy Products,,20,27.8,,USA,Seattle,,,,
8680,13608,85,Wartian Herkku,36,Inlagd Sill,Seafood,,30,15.2,,Finland,Oulu,,,,
8681,13608,85,Wartian Herkku,43,Ipoh Coffee,Beverages,,25,36.8,,Finland,Oulu,,,,
8682,13609,73,Split Rail Beer & Ale,33,Geitost,Dairy Products,,24,2,,USA,Lander,,,,
8683,13609,63,Rattlesnake Canyon Grocery,20,Sir Rodney's Marmalade,Confections,,6,64.8,,USA,Albuquerque,,,,
8684,13610,63,Rattlesnake Canyon Grocery,31,Gorgonzola Telino,Dairy Products,,40,10,,USA,Albuquerque,,,,
8685,13610,63,Rattlesnake Canyon Grocery,72,Mozzarella di Giovanni,Dairy Products,,24,27.8,,USA,Albuquerque,,,,
8686,13610,61,QUICK-Stop,10,Ikura,Seafood,,24,24.8,,Germany,Cunewalde,,,,
8687,13611,61,QUICK-Stop,31,Gorgonzola Telino,Dairy Products,,15,10,,Germany,Cunewalde,,,,
8688,13611,61,QUICK-Stop,33,Geitost,Dairy Products,,20,2,,Germany,Cunewalde,,,,
8689,13611,61,QUICK-Stop,40,Boston Crab Meat,Seafood,,60,14.7,,Germany,Cunewalde,,,,
8690,13612,61,QUICK-Stop,76,Lakkalikööri,Beverages,,33,14.4,,Germany,Cunewalde,,,,
8691,13612,83,Vins et alcools Chevalier,71,Fløtemysost,Dairy Products,,20,17.2,,France,Reims,,,,
8692,13613,83,Vins et alcools Chevalier,72,Mozzarella di Giovanni,Dairy Products,,7,27.8,,France,Reims,,,,
8693,13613,48,Magazzini Alimentari Riuniti,24,Guaraná Fantástica,Beverages,,12,3.6,,Italy,Bergamo,,,,
8694,13613,48,Magazzini Alimentari Riuniti,59,Raclette Courdavault,Dairy Products,,6,44,,Italy,Bergamo,,,,
8695,13614,78,Tortuga Restaurante,10,Ikura,Seafood,,15,24.8,,Mexico,México D.F.,,,,
8696,13614,78,Tortuga Restaurante,13,Konbu,Seafood,,10,4.8,,Mexico,México D.F.,,,,
8697,13615,51,Morgenstern Gesundkost,28,Rössle Sauerkraut,Produce,,20,36.4,,Germany,Leipzig,,,,
8698,13615,51,Morgenstern Gesundkost,62,Tarte au sucre,Confections,,12,39.4,,Germany,Leipzig,,,,
8699,13615,5,Berglunds snabbköp,44,Gula Malacca,Condiments,,16,15.5,,Sweden,Luleå,,,,
8700,13616,5,Berglunds snabbköp,59,Raclette Courdavault,Dairy Products,,15,44,,Sweden,Luleå,,,,
8701,13616,5,Berglunds snabbköp,63,Vegie-spread,Condiments,,8,35.1,,Sweden,Luleå,,,,
8702,13616,5,Berglunds snabbköp,73,Röd Kaviar,Seafood,,25,12,,Sweden,Luleå,,,,
8703,13617,43,Lehmanns Marktstand,17,Alice Mutton,Meat/Poultry,,15,31.2,,Germany,Frankfurt a.M. ,,,,
8704,13617,5,Berglunds snabbköp,24,Guaraná Fantástica,Beverages,,12,3.6,,Sweden,Luleå,,,,
8705,13618,5,Berglunds snabbköp,55,Pâté chinois,Meat/Poultry,,20,19.2,,Sweden,Luleå,,,,
8706,13618,5,Berglunds snabbköp,75,Rhönbräu Klosterbier,Beverages,,30,6.2,,Sweden,Luleå,,,,
8707,13618,67,Romero y tomillo,19,Teatime Chocolate Biscuits,Confections,,1,7.3,,Spain,Madrid,,,,
8708,13619,67,Romero y tomillo,24,Guaraná Fantástica,Beverages,,6,3.6,,Spain,Madrid,,,,
8709,13619,67,Romero y tomillo,35,Steeleye Stout,Beverages,,4,14.4,,Spain,Madrid,,,,
8710,13620,67,Romero y tomillo,30,Nord-Ost Matjeshering,Seafood,,6,20.7,,Spain,Madrid,,,,
8711,13620,67,Romero y tomillo,57,Ravioli Angelo,Grains/Cereals,,2,15.6,,Spain,Madrid,,,,
8712,13620,45,LILA-Supermercado,15,Genen Shouyu,Condiments,,20,12.4,,Venezuela,Barquisimeto,,,,
8713,13621,45,LILA-Supermercado,19,Teatime Chocolate Biscuits,Confections,,18,7.3,,Venezuela,Barquisimeto,,,,
8714,13621,45,LILA-Supermercado,60,Camembert Pierrot,Dairy Products,,35,27.2,,Venezuela,Barquisimeto,,,,
8715,13622,45,LILA-Supermercado,72,Mozzarella di Giovanni,Dairy Products,,3,27.8,,Venezuela,Barquisimeto,,,,
8716,13622,43,Lehmanns Marktstand,27,Schoggi Schokolade,Confections,,15,35.1,,Germany,Frankfurt a.M. ,,,,
8717,13622,43,Lehmanns Marktstand,44,Gula Malacca,Condiments,,21,15.5,,Germany,Frankfurt a.M. ,,,,
8718,13623,43,Lehmanns Marktstand,60,Camembert Pierrot,Dairy Products,,20,27.2,,Germany,Frankfurt a.M. ,,,,
8719,13623,43,Lehmanns Marktstand,67,Laughing Lumberjack Lager,Beverages,,5,11.2,,Germany,Frankfurt a.M. ,,,,
8720,13623,61,QUICK-Stop,1,Chai,Beverages,,45,14.4,,Germany,Cunewalde,,,,
8721,13624,61,QUICK-Stop,40,Boston Crab Meat,Seafood,,40,14.7,,Germany,Cunewalde,,,,
8722,13624,61,QUICK-Stop,53,Perth Pasties,Meat/Poultry,,36,26.2,,Germany,Cunewalde,,,,
8723,13625,61,QUICK-Stop,35,Steeleye Stout,Beverages,,100,14.4,,Germany,Cunewalde,,,,
8724,13625,61,QUICK-Stop,62,Tarte au sucre,Confections,,40,39.4,,Germany,Cunewalde,,,,
8725,13625,65,Ricardo Adocicados,16,Pavlova,Confections,,40,13.9,,Brazil,Rio de Janeiro,,,,
8726,13626,65,Ricardo Adocicados,34,Sasquatch Ale,Beverages,,20,11.2,,Brazil,Rio de Janeiro,,,,
8727,13626,65,Ricardo Adocicados,46,Spegesild,Seafood,,15,9.6,,Brazil,Rio de Janeiro,,,,
8728,13627,64,Reggiani Caseifici,54,Tourtière,Meat/Poultry,,10,5.9,,Italy,Reggio Emilia,,,,
8729,13627,64,Reggiani Caseifici,68,Scottish Longbreads,Confections,,3,10,,Italy,Reggio Emilia,,,,
8730,13627,11,B's Beverages,3,Aniseed Syrup,Condiments,,30,8,,UK,London,,,,
8731,13628,11,B's Beverages,64,Wimmers gute Semmelknödel,Grains/Cereals,,9,26.6,,UK,London,,,,
8732,13628,15,Comércio Mineiro,5,Chef Anton's Gumbo Mix,Condiments,,20,17,,Brazil,São Paulo,,,,
8733,13629,15,Comércio Mineiro,29,Thüringer Rostbratwurst,Meat/Poultry,,15,99,,Brazil,São Paulo,,,,
8734,13629,15,Comércio Mineiro,49,Maxilaku,Confections,,15,16,,Brazil,São Paulo,,,,
8735,13629,15,Comércio Mineiro,77,Original Frankfurter grüne Soße,Condiments,,10,10.4,,Brazil,São Paulo,,,,
8736,13630,59,Que Delícia,13,Konbu,Seafood,,20,4.8,,Brazil,Rio de Janeiro,,,,
8737,13630,59,Que Delícia,44,Gula Malacca,Condiments,,24,15.5,,Brazil,Rio de Janeiro,,,,
8738,13630,59,Que Delícia,51,Manjimup Dried Apples,Produce,,2,42.4,,Brazil,Rio de Janeiro,,,,
8739,13631,79,Tradição Hipermercados,20,Sir Rodney's Marmalade,Confections,,20,64.8,,Brazil,São Paulo,,,,
8740,13631,78,Tortuga Restaurante,18,Carnarvon Tigers,Seafood,,12,50,,Mexico,México D.F.,,,,
8741,13632,78,Tortuga Restaurante,24,Guaraná Fantástica,Beverages,,10,3.6,,Mexico,México D.F.,,,,
8742,13632,78,Tortuga Restaurante,63,Vegie-spread,Condiments,,5,35.1,,Mexico,México D.F.,,,,
8743,13632,78,Tortuga Restaurante,75,Rhönbräu Klosterbier,Beverages,,6,6.2,,Mexico,México D.F.,,,,
8744,13633,63,Rattlesnake Canyon Grocery,1,Chai,Beverages,,18,14.4,,USA,Albuquerque,,,,
8745,13633,63,Rattlesnake Canyon Grocery,17,Alice Mutton,Meat/Poultry,,15,31.2,,USA,Albuquerque,,,,
8746,13634,63,Rattlesnake Canyon Grocery,43,Ipoh Coffee,Beverages,,15,36.8,,USA,Albuquerque,,,,
8747,13634,63,Rattlesnake Canyon Grocery,60,Camembert Pierrot,Dairy Products,,21,27.2,,USA,Albuquerque,,,,
8748,13634,63,Rattlesnake Canyon Grocery,75,Rhönbräu Klosterbier,Beverages,,6,6.2,,USA,Albuquerque,,,,
8749,13635,83,Vins et alcools Chevalier,56,Gnocchi di nonna Alice,Grains/Cereals,,4,30.4,,France,Reims,,,,
8750,13635,45,LILA-Supermercado,11,Queso Cabrales,Dairy Products,,12,16.8,,Venezuela,Barquisimeto,,,,
