order_id,customer_id,customer_name,product_id,product_name,product_category,qty,payment_type,price,datetime,country,city,eommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
12625,6,Blauer See Delikatessen,21,Sir Rodney's Scones,Confections,60,Internet Banking,10,8/17/2021 21:34,Germany,Mannheim,amazon.com,INTGFD23DB3C1193,Y,
12721,6,Blauer See Delikatessen,21,Sir Rodney's Scones,Confections,36,Internet Banking,10,8/27/2021 10:09,Germany,Mannheim,yummybazaar.com,INTGFD23DB3C1241,N,Out of Stock
13125,6,Blauer See Delikatessen,21,Sir Rodney's Scones,Confections,45,UPI,10,12/28/2021 10:14,Germany,Mannheim,amazon.com,INTGFD23DB3C155,Y,
13461,6,Blauer See Delikatessen,21,Sir Rodney's Scones,Confections,55,Wire Transfer,10,10/19/2021 11:50,Germany,Mannheim,yummybazaar.com,INTGFD23DB3C323,Y,
13557,6,Blauer See Delikatessen,21,Sir Rodney's Scones,Confections,30,Internet Banking,10,8/23/2021 3:55,Germany,Mannheim,globalfood.com,INTGFD23DB3C371,N,Transaction Cancelled
13961,6,Blauer See Delikatessen,21,Sir Rodney's Scones,Confections,3,Internet Banking,10,8/6/2021 9:20,Germany,Mannheim,internationalfood.com,INTGFD23DB3C573,Y,
10259,13,Centro comercial Moctezuma,21,Sir Rodney's Scones,Confections,49,Internet Banking,8,3/13/2022 21:45,Mexico,Mexico City,internationalfoodshop.com,INTGFD23DB3C202,Y,
11090,13,Centro comercial Moctezuma,21,Sir Rodney's Scones,Confections,18,UPI,8,4/9/2022 9:55,Mexico,Mexico City,yummybazaar.com,INTGFD23DB3D2941,Y,
11926,13,Centro comercial Moctezuma,21,Sir Rodney's Scones,Confections,20,Internet Banking,8,7/15/2022 12:36,Mexico,Mexico City,yummybazaar.com,INTGFD23DB3D5867,Y,
12762,13,Centro comercial Moctezuma,21,Sir Rodney's Scones,Confections,4,Internet Banking,8,9/12/2021 6:34,Mexico,Mexico City,yummybazaar.com,INTGFD23DB3D8793,N,Bank Declined
13597,13,Centro comercial Moctezuma,21,Sir Rodney's Scones,Confections,30,Internet Banking,8,10/23/2021 22:50,Mexico,Mexico City,yummybazaar.com,INTGFD23DB3C391,N,Bank Declined
13637,13,Centro comercial Moctezuma,21,Sir Rodney's Scones,Confections,5,Internet Banking,8,3/13/2021 21:45,Mexico,Mexico City,internationalfoodshop.com,INTGFD23DBF108,Y,
10731,14,Chop-suey Chinese,21,Sir Rodney's Scones,Confections,10,Internet Banking,10,3/16/2022 19:43,Switzerland,Bern,globalfood.com,INTGFD23DB3C209,Y,
11572,14,Chop-suey Chinese,21,Sir Rodney's Scones,Confections,10,Internet Banking,10,3/4/2022 3:55,Switzerland,Bern,internationalfood.com,INTGFD23DB3C666,Y,
12408,14,Chop-suey Chinese,21,Sir Rodney's Scones,Confections,42,Internet Banking,10,10/4/2021 11:48,Switzerland,Bern,yummybazaar.com,INTGFD23DB3C1084,N,Bank Declined
13244,14,Chop-suey Chinese,21,Sir Rodney's Scones,Confections,15,Internet Banking,10,9/13/2021 4:43,Switzerland,Bern,amazon.com,INTGFD23DB3C214,Y,
14080,14,Chop-suey Chinese,21,Sir Rodney's Scones,Confections,6,Internet Banking,10,3/18/2022 22:48,Switzerland,Bern,amazon.com,INTGFD23DB3C632,Y,
10513,84,Die Wandernde Kuh,21,Sir Rodney's Scones,Confections,50,Internet Banking,10,7/28/2022 6:35,Germany,Stuttgart,yummybazaar.com,INTGFD23DB3D1408,Y,
11346,84,Die Wandernde Kuh,21,Sir Rodney's Scones,Confections,10,Internet Banking,10,7/4/2022 5:26,Germany,Stuttgart,yummybazaar.com,INTGFD23DB3D3837,Y,
12182,84,Die Wandernde Kuh,21,Sir Rodney's Scones,Confections,100,Wire Transfer,10,8/18/2021 11:52,Germany,Stuttgart,globalfood.com,INTGFD23DB3D6763,Y,
13018,84,Die Wandernde Kuh,21,Sir Rodney's Scones,Confections,65,Internet Banking,10,12/24/2021 22:58,Germany,Stuttgart,internationalfoodshop.com,INTGFD23DB3D673,Y,
13854,84,Die Wandernde Kuh,21,Sir Rodney's Scones,Confections,50,Internet Banking,10,8/28/2021 17:18,Germany,Stuttgart,amazon.com,INTGFD23DB3D3599,Y,
10609,18,Du monde entier,21,Sir Rodney's Scones,Confections,14,Internet Banking,10,3/6/2022 16:14,France,Nantes,amazon.com,INTGFD23DB3C11,Y,
11448,18,Du monde entier,21,Sir Rodney's Scones,Confections,24,Card,10,3/3/2022 0:52,France,Nantes,amazon.com,INTGFD23DB3C604,Y,
12284,18,Du monde entier,21,Sir Rodney's Scones,Confections,15,Internet Banking,10,7/12/2021 5:11,France,Nantes,internationalfoodshop.com,INTGFD23DB3C1022,N,Bank Declined
13120,18,Du monde entier,21,Sir Rodney's Scones,Confections,20,Internet Banking,10,10/21/2021 15:21,France,Nantes,internationalfoodshop.com,INTGFD23DB3C152,Y,
13955,18,Du monde entier,21,Sir Rodney's Scones,Confections,20,Wire Transfer,10,9/3/2021 4:37,France,Nantes,yummybazaar.com,INTGFD23DB3D3956,Y,
10368,20,Ernst Handel,21,Sir Rodney's Scones,Confections,30,Internet Banking,8,3/21/2022 4:11,Austria,Graz,internationalfoodshop.com,INTGFD23DB3D1387,N,Out of Stock
10430,20,Ernst Handel,21,Sir Rodney's Scones,Confections,35,Card,8,3/25/2022 10:52,Austria,Graz,amazon.com,INTGFD23DB3C164,N,Bank Declined
10990,20,Ernst Handel,21,Sir Rodney's Scones,Confections,10,Internet Banking,10,5/15/2022 2:24,Austria,Graz,internationalfoodshop.com,INTGFD23DB3C212,Y,
11202,20,Ernst Handel,21,Sir Rodney's Scones,Confections,5,Card,8,6/3/2022 17:07,Austria,Graz,globalfood.com,INTGFD23DB3D3333,Y,
11264,20,Ernst Handel,21,Sir Rodney's Scones,Confections,10,Card,8,5/9/2022 9:15,Austria,Graz,yummybazaar.com,INTGFD23DB3C512,N,Bank Declined
11821,20,Ernst Handel,21,Sir Rodney's Scones,Confections,4,Internet Banking,10,6/7/2022 11:12,Austria,Graz,amazon.com,INTGFD23DB3C791,Y,
12037,20,Ernst Handel,21,Sir Rodney's Scones,Confections,40,Internet Banking,8,9/9/2021 9:55,Austria,Graz,internationalfood.com,INTGFD23DB3C899,Y,
12100,20,Ernst Handel,21,Sir Rodney's Scones,Confections,35,Internet Banking,8,12/19/2021 19:52,Austria,Graz,internationalfoodshop.com,INTGFD23DB3C930,Y,
12657,20,Ernst Handel,21,Sir Rodney's Scones,Confections,30,Wire Transfer,10,11/24/2021 10:38,Austria,Graz,yummybazaar.com,INTGFD23DB3C1209,Y,
12873,20,Ernst Handel,21,Sir Rodney's Scones,Confections,3,Internet Banking,8,11/15/2021 14:42,Austria,Graz,internationalfoodshop.com,INTGFD23DB3C29,Y,
12936,20,Ernst Handel,21,Sir Rodney's Scones,Confections,20,Wire Transfer,8,12/10/2021 12:20,Austria,Graz,globalfood.com,INTGFD23DB3C60,Y,
13492,20,Ernst Handel,21,Sir Rodney's Scones,Confections,42,Internet Banking,10,8/16/2021 15:56,Austria,Graz,amazon.com,INTGFD23DB3C338,Y,
13709,20,Ernst Handel,21,Sir Rodney's Scones,Confections,20,Card,8,11/6/2021 15:22,Austria,Graz,internationalfood.com,INTGFD23DB3C447,Y,
13772,20,Ernst Handel,21,Sir Rodney's Scones,Confections,40,Internet Banking,8,10/19/2021 17:45,Austria,Graz,globalfood.com,INTGFD23DB3C478,Y,
10763,22,Folies gourmandes,21,Sir Rodney's Scones,Confections,35,Internet Banking,10,5/24/2022 0:27,France,Lille,internationalfood.com,INTGFD23DB3D1429,Y,
11605,22,Folies gourmandes,21,Sir Rodney's Scones,Confections,3,Internet Banking,10,4/19/2022 16:18,France,Lille,amazon.com,INTGFD23DB3C683,N,Bank Declined
12440,22,Folies gourmandes,21,Sir Rodney's Scones,Confections,25,Internet Banking,10,8/23/2021 19:03,France,Lille,globalfood.com,INTGFD23DB3C1100,Y,
13276,22,Folies gourmandes,21,Sir Rodney's Scones,Confections,8,Internet Banking,10,11/26/2021 2:57,France,Lille,amazon.com,INTGFD23DB3C230,Y,
14112,22,Folies gourmandes,21,Sir Rodney's Scones,Confections,20,Internet Banking,10,6/25/2022 9:42,France,Lille,globalfood.com,INTGFD23DB3C648,Y,
10623,24,Frankenversand,21,Sir Rodney's Scones,Confections,12,Internet Banking,10,1/19/2022 17:56,Germany,Mannheim,globalfood.com,INTGFD23DB3D939,N,Out of Stock
10717,24,Frankenversand,21,Sir Rodney's Scones,Confections,4,UPI,10,2/12/2022 9:23,Germany,Mannheim,internationalfood.com,INTGFD23DB3C208,Y,
10929,24,Frankenversand,21,Sir Rodney's Scones,Confections,15,Internet Banking,10,3/9/2022 14:17,Germany,Mannheim,internationalfoodshop.com,INTGFD23DB3C211,N,Out of Stock
11462,24,Frankenversand,21,Sir Rodney's Scones,Confections,60,Card,10,5/27/2022 0:25,Germany,Mannheim,amazon.com,INTGFD23DB3D4243,Y,
11558,24,Frankenversand,21,Sir Rodney's Scones,Confections,80,Internet Banking,10,4/17/2022 19:19,Germany,Mannheim,yummybazaar.com,INTGFD23DB3D4579,Y,
11763,24,Frankenversand,21,Sir Rodney's Scones,Confections,21,Wire Transfer,10,6/12/2022 20:54,Germany,Mannheim,internationalfood.com,INTGFD23DB3D5300,Y,
12298,24,Frankenversand,21,Sir Rodney's Scones,Confections,6,Internet Banking,10,9/4/2021 1:19,Germany,Mannheim,internationalfood.com,INTGFD23DB3D7169,Y,
12394,24,Frankenversand,21,Sir Rodney's Scones,Confections,40,Internet Banking,10,12/23/2021 15:27,Germany,Mannheim,yummybazaar.com,INTGFD23DB3D7505,Y,
12599,24,Frankenversand,21,Sir Rodney's Scones,Confections,3,Wire Transfer,10,12/9/2021 6:23,Germany,Mannheim,internationalfood.com,INTGFD23DB3D8226,Y,
13134,24,Frankenversand,21,Sir Rodney's Scones,Confections,20,Internet Banking,10,10/19/2021 15:08,Germany,Mannheim,amazon.com,INTGFD23DB3D1079,Y,
13229,24,Frankenversand,21,Sir Rodney's Scones,Confections,30,Internet Banking,10,11/10/2021 10:40,Germany,Mannheim,yummybazaar.com,INTGFD23DB3C207,Y,
13435,24,Frankenversand,21,Sir Rodney's Scones,Confections,42,UPI,10,10/16/2021 15:24,Germany,Mannheim,amazon.com,INTGFD23DB3D2136,Y,
13969,24,Frankenversand,21,Sir Rodney's Scones,Confections,40,Card,10,9/13/2021 1:25,Germany,Mannheim,internationalfoodshop.com,INTGFD23DB3C577,N,Bank Declined
14065,24,Frankenversand,21,Sir Rodney's Scones,Confections,10,Internet Banking,10,6/27/2022 3:58,Germany,Mannheim,amazon.com,INTGFD23DB3C625,Y,
10550,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,21,Sir Rodney's Scones,Confections,50,Card,10,3/16/2022 3:07,Spain,Sevilla,yummybazaar.com,INTGFD23DB3C167,Y,
11391,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,21,Sir Rodney's Scones,Confections,20,Internet Banking,10,1/25/2022 12:22,Spain,Sevilla,internationalfood.com,INTGFD23DB3D3998,Y,
12226,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,21,Sir Rodney's Scones,Confections,3,Wire Transfer,10,8/5/2021 10:10,Spain,Sevilla,amazon.com,INTGFD23DB3D6917,Y,
13062,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,21,Sir Rodney's Scones,Confections,2,Internet Banking,10,7/28/2021 9:01,Spain,Sevilla,yummybazaar.com,INTGFD23DB3D827,Y,
13898,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,21,Sir Rodney's Scones,Confections,50,Internet Banking,10,9/24/2021 21:36,Spain,Sevilla,internationalfoodshop.com,INTGFD23DB3D3753,Y,
10681,31,Great Lakes Food Market,21,Sir Rodney's Scones,Confections,12,Internet Banking,10,3/1/2022 22:39,USA,Eugene,internationalfoodshop.com,INTGFD23DB3D1296,Y,
11040,31,Great Lakes Food Market,21,Sir Rodney's Scones,Confections,16,Internet Banking,10,2/8/2022 12:41,USA,Eugene,internationalfood.com,INTGFD23DB3D1457,Y,
11519,31,Great Lakes Food Market,21,Sir Rodney's Scones,Confections,10,Internet Banking,10,3/7/2022 4:11,USA,Eugene,internationalfoodshop.com,INTGFD23DB3D4446,Y,
11872,31,Great Lakes Food Market,21,Sir Rodney's Scones,Confections,20,Internet Banking,10,5/14/2022 13:25,USA,Eugene,yummybazaar.com,INTGFD23DB3C816,Y,
12355,31,Great Lakes Food Market,21,Sir Rodney's Scones,Confections,15,Internet Banking,10,11/27/2021 20:19,USA,Eugene,amazon.com,INTGFD23DB3D7372,N,Out of Stock
12708,31,Great Lakes Food Market,21,Sir Rodney's Scones,Confections,21,Internet Banking,10,7/28/2021 11:11,USA,Eugene,internationalfood.com,INTGFD23DB3C1234,Y,
13191,31,Great Lakes Food Market,21,Sir Rodney's Scones,Confections,20,Internet Banking,10,7/11/2021 3:28,USA,Eugene,internationalfoodshop.com,INTGFD23DB3D1282,N,Bank Declined
13544,31,Great Lakes Food Market,21,Sir Rodney's Scones,Confections,3,Internet Banking,10,10/1/2021 5:49,USA,Eugene,internationalfoodshop.com,INTGFD23DB3C364,Y,
14026,31,Great Lakes Food Market,21,Sir Rodney's Scones,Confections,10,Internet Banking,10,3/22/2022 14:28,USA,Eugene,yummybazaar.com,INTGFD23DB3D4201,Y,
10456,38,KÃƒÆ’Ã‚Â¶niglich Essen,21,Sir Rodney's Scones,Confections,25,Internet Banking,8,7/9/2022 1:11,Germany,Brandenburg,internationalfoodshop.com,INTGFD23DB3C204,N,Out of Stock
11292,38,KÃƒÆ’Ã‚Â¶niglich Essen,21,Sir Rodney's Scones,Confections,21,Internet Banking,8,6/26/2022 7:10,Germany,Brandenburg,amazon.com,INTGFD23DB3C526,Y,
12128,38,KÃƒÆ’Ã‚Â¶niglich Essen,21,Sir Rodney's Scones,Confections,15,Card,8,12/16/2021 3:53,Germany,Brandenburg,amazon.com,INTGFD23DB3C944,N,Bank Declined
12964,38,KÃƒÆ’Ã‚Â¶niglich Essen,21,Sir Rodney's Scones,Confections,21,Internet Banking,8,10/8/2021 10:17,Germany,Brandenburg,yummybazaar.com,INTGFD23DB3C74,Y,
13800,38,KÃƒÆ’Ã‚Â¶niglich Essen,21,Sir Rodney's Scones,Confections,20,Card,8,12/6/2021 5:44,Germany,Brandenburg,internationalfood.com,INTGFD23DB3C492,Y,
10884,44,Let's Stop N Shop,21,Sir Rodney's Scones,Confections,30,UPI,10,3/14/2022 13:36,USA,San Francisco,internationalfoodshop.com,INTGFD23DB3C210,Y,
11723,44,Let's Stop N Shop,21,Sir Rodney's Scones,Confections,25,UPI,10,1/28/2022 21:40,USA,San Francisco,amazon.com,INTGFD23DB3D5160,N,Transaction Cancelled
12559,44,Let's Stop N Shop,21,Sir Rodney's Scones,Confections,20,Card,10,9/13/2021 7:17,USA,San Francisco,internationalfood.com,INTGFD23DB3D8086,Y,
13395,44,Let's Stop N Shop,21,Sir Rodney's Scones,Confections,12,Internet Banking,10,10/7/2021 21:41,USA,San Francisco,internationalfood.com,INTGFD23DB3D1996,Y,
10461,45,LILA-Supermercado,21,Sir Rodney's Scones,Confections,10,Wire Transfer,8,2/2/2022 7:23,Venezuela,Barquisimeto,amazon.com,INTGFD23DB3C205,N,Out of Stock
11297,45,LILA-Supermercado,21,Sir Rodney's Scones,Confections,10,Internet Banking,8,7/13/2022 5:31,Venezuela,Barquisimeto,internationalfoodshop.com,INTGFD23DB3C529,Y,
12133,45,LILA-Supermercado,21,Sir Rodney's Scones,Confections,30,Card,8,7/9/2021 8:51,Venezuela,Barquisimeto,amazon.com,INTGFD23DB3C947,Y,
12969,45,LILA-Supermercado,21,Sir Rodney's Scones,Confections,30,Internet Banking,8,10/10/2021 9:36,Venezuela,Barquisimeto,yummybazaar.com,INTGFD23DB3C77,Y,
13805,45,LILA-Supermercado,21,Sir Rodney's Scones,Confections,50,Internet Banking,8,8/27/2021 13:24,Venezuela,Barquisimeto,internationalfoodshop.com,INTGFD23DB3C495,Y,
10729,46,LINO-Delicateses,21,Sir Rodney's Scones,Confections,10,Internet Banking,10,5/8/2022 10:32,Venezuela,I. de Margarita,internationalfood.com,INTGFD23DB3C14,Y,
11570,46,LINO-Delicateses,21,Sir Rodney's Scones,Confections,25,Internet Banking,10,4/27/2022 0:43,Venezuela,I. de Margarita,amazon.com,INTGFD23DB3D4621,Y,
12406,46,LINO-Delicateses,21,Sir Rodney's Scones,Confections,20,Wire Transfer,10,11/28/2021 7:22,Venezuela,I. de Margarita,amazon.com,INTGFD23DB3D7547,N,Out of Stock
13242,46,LINO-Delicateses,21,Sir Rodney's Scones,Confections,32,Internet Banking,10,12/27/2021 14:11,Venezuela,I. de Margarita,internationalfoodshop.com,INTGFD23DB3D1457,Y,
14078,46,LINO-Delicateses,21,Sir Rodney's Scones,Confections,8,Card,10,6/7/2022 1:27,Venezuela,I. de Margarita,amazon.com,INTGFD23DB3D4383,Y,
10619,50,MÃƒÆ’Ã‚Â¨re Paillarde,21,Sir Rodney's Scones,Confections,40,Wire Transfer,10,7/28/2022 15:18,Canada,Montreal,internationalfood.com,INTGFD23DB3C206,Y,
11457,50,MÃƒÆ’Ã‚Â¨re Paillarde,21,Sir Rodney's Scones,Confections,21,UPI,10,2/18/2022 8:09,Canada,Montreal,yummybazaar.com,INTGFD23DB3C609,Y,
12293,50,MÃƒÆ’Ã‚Â¨re Paillarde,21,Sir Rodney's Scones,Confections,12,Card,10,11/21/2021 21:30,Canada,Montreal,internationalfoodshop.com,INTGFD23DB3C1027,Y,
13129,50,MÃƒÆ’Ã‚Â¨re Paillarde,21,Sir Rodney's Scones,Confections,20,Internet Banking,10,9/24/2021 10:53,Canada,Montreal,amazon.com,INTGFD23DB3C157,Y,
13965,50,MÃƒÆ’Ã‚Â¨re Paillarde,21,Sir Rodney's Scones,Confections,12,Internet Banking,10,12/27/2021 18:34,Canada,Montreal,internationalfood.com,INTGFD23DB3C575,N,Transaction Cancelled
10978,49,Maison Dewey,21,Sir Rodney's Scones,Confections,30,Internet Banking,10,1/10/2022 9:55,Belgium,Bruxelles,yummybazaar.com,INTGFD23DB3D533,N,Transaction Cancelled
11808,49,Maison Dewey,21,Sir Rodney's Scones,Confections,25,UPI,10,6/7/2022 16:21,Belgium,Bruxelles,internationalfoodshop.com,INTGFD23DB3C784,Y,
12644,49,Maison Dewey,21,Sir Rodney's Scones,Confections,70,Wire Transfer,10,11/8/2021 6:01,Belgium,Bruxelles,amazon.com,INTGFD23DB3C1202,Y,
13480,49,Maison Dewey,21,Sir Rodney's Scones,Confections,35,Internet Banking,10,8/22/2021 7:51,Belgium,Bruxelles,yummybazaar.com,INTGFD23DB3C332,N,Transaction Cancelled
10409,53,OcÃƒÆ’Ã‚Â©ano AtlÃƒÆ’Ã‚Â¡ntico Ltda.,21,Sir Rodney's Scones,Confections,40,UPI,8,6/20/2022 13:38,Argentina,Buenos Aires,amazon.com,INTGFD23DB3D911,Y,
11245,53,OcÃƒÆ’Ã‚Â©ano AtlÃƒÆ’Ã‚Â¡ntico Ltda.,21,Sir Rodney's Scones,Confections,5,Internet Banking,8,3/3/2022 21:38,Argentina,Buenos Aires,amazon.com,INTGFD23DB3C503,Y,
12081,53,OcÃƒÆ’Ã‚Â©ano AtlÃƒÆ’Ã‚Â¡ntico Ltda.,21,Sir Rodney's Scones,Confections,20,Internet Banking,8,7/11/2021 15:56,Argentina,Buenos Aires,internationalfood.com,INTGFD23DB3C921,Y,
12917,53,OcÃƒÆ’Ã‚Â©ano AtlÃƒÆ’Ã‚Â¡ntico Ltda.,21,Sir Rodney's Scones,Confections,18,Internet Banking,8,12/28/2021 14:27,Argentina,Buenos Aires,internationalfoodshop.com,INTGFD23DB3C51,Y,
13753,53,OcÃƒÆ’Ã‚Â©ano AtlÃƒÆ’Ã‚Â¡ntico Ltda.,21,Sir Rodney's Scones,Confections,40,Internet Banking,8,9/13/2021 1:57,Argentina,Buenos Aires,internationalfoodshop.com,INTGFD23DB3C469,Y,
11034,54,Old World Delicatessen,21,Sir Rodney's Scones,Confections,40,Card,10,5/15/2022 8:32,USA,Anchorage,internationalfoodshop.com,INTGFD23DB3C213,N,Transaction Cancelled
11865,54,Old World Delicatessen,21,Sir Rodney's Scones,Confections,15,Internet Banking,10,1/13/2022 9:24,USA,Anchorage,amazon.com,INTGFD23DB3C813,N,Out of Stock
12701,54,Old World Delicatessen,21,Sir Rodney's Scones,Confections,10,Card,10,8/4/2021 0:55,USA,Anchorage,internationalfoodshop.com,INTGFD23DB3C1231,N,Bank Declined
13537,54,Old World Delicatessen,21,Sir Rodney's Scones,Confections,14,Internet Banking,10,10/1/2021 13:44,USA,Anchorage,internationalfood.com,INTGFD23DB3C361,Y,
10397,58,Princesa Isabel Vinhos,21,Sir Rodney's Scones,Confections,15,Internet Banking,8,2/7/2022 0:39,Portugal,Lisboa,yummybazaar.com,INTGFD23DB3D1394,Y,
10477,58,Princesa Isabel Vinhos,21,Sir Rodney's Scones,Confections,40,Internet Banking,8,3/28/2022 8:09,Portugal,Lisboa,yummybazaar.com,INTGFD23DB3C8,Y,
11231,58,Princesa Isabel Vinhos,21,Sir Rodney's Scones,Confections,30,Internet Banking,8,7/6/2022 11:49,Portugal,Lisboa,amazon.com,INTGFD23DB3D3438,Y,
11314,58,Princesa Isabel Vinhos,21,Sir Rodney's Scones,Confections,10,Internet Banking,8,3/12/2022 9:28,Portugal,Lisboa,internationalfoodshop.com,INTGFD23DB3D3725,Y,
12067,58,Princesa Isabel Vinhos,21,Sir Rodney's Scones,Confections,24,Internet Banking,8,11/22/2021 5:45,Portugal,Lisboa,internationalfoodshop.com,INTGFD23DB3D6364,Y,
12150,58,Princesa Isabel Vinhos,21,Sir Rodney's Scones,Confections,35,Internet Banking,8,8/14/2021 20:37,Portugal,Lisboa,yummybazaar.com,INTGFD23DB3D6651,N,Transaction Cancelled
12903,58,Princesa Isabel Vinhos,21,Sir Rodney's Scones,Confections,20,Internet Banking,8,8/12/2021 17:11,Portugal,Lisboa,internationalfood.com,INTGFD23DB3D274,Y,
12986,58,Princesa Isabel Vinhos,21,Sir Rodney's Scones,Confections,28,Internet Banking,8,7/3/2021 5:19,Portugal,Lisboa,yummybazaar.com,INTGFD23DB3D561,Y,
13739,58,Princesa Isabel Vinhos,21,Sir Rodney's Scones,Confections,50,Internet Banking,8,7/6/2021 12:56,Portugal,Lisboa,globalfood.com,INTGFD23DB3D3200,Y,
13822,58,Princesa Isabel Vinhos,21,Sir Rodney's Scones,Confections,120,Internet Banking,8,8/8/2021 12:27,Portugal,Lisboa,internationalfoodshop.com,INTGFD23DB3D3487,Y,
10261,59,Que DelÃƒÆ’Ã‚Â­cia,21,Sir Rodney's Scones,Confections,110,Internet Banking,8,5/26/2022 21:30,Brazil,Rio de Janeiro,internationalfood.com,INTGFD23DB3C203,Y,
11092,59,Que DelÃƒÆ’Ã‚Â­cia,21,Sir Rodney's Scones,Confections,45,Internet Banking,8,6/14/2022 22:40,Brazil,Rio de Janeiro,amazon.com,INTGFD23DB3C426,Y,
11928,59,Que DelÃƒÆ’Ã‚Â­cia,21,Sir Rodney's Scones,Confections,91,Internet Banking,8,3/1/2022 10:27,Brazil,Rio de Janeiro,globalfood.com,INTGFD23DB3C844,Y,
12764,59,Que DelÃƒÆ’Ã‚Â­cia,21,Sir Rodney's Scones,Confections,100,Internet Banking,8,9/25/2021 11:48,Brazil,Rio de Janeiro,amazon.com,INTGFD23DB3C1262,Y,
13600,59,Que DelÃƒÆ’Ã‚Â­cia,21,Sir Rodney's Scones,Confections,15,Card,8,9/18/2021 10:49,Brazil,Rio de Janeiro,globalfood.com,INTGFD23DB3C392,Y,
10406,60,Queen Cozinha,21,Sir Rodney's Scones,Confections,16,Card,8,5/7/2022 13:16,Brazil,Sao Paulo,internationalfoodshop.com,INTGFD23DB3D15,N,Transaction Cancelled
11241,60,Queen Cozinha,21,Sir Rodney's Scones,Confections,80,Internet Banking,8,1/11/2022 7:34,Brazil,Sao Paulo,amazon.com,INTGFD23DB3C501,Y,
12077,60,Queen Cozinha,21,Sir Rodney's Scones,Confections,36,Internet Banking,8,10/6/2021 15:28,Brazil,Sao Paulo,internationalfoodshop.com,INTGFD23DB3C919,N,Bank Declined
12913,60,Queen Cozinha,21,Sir Rodney's Scones,Confections,5,Internet Banking,8,11/3/2021 12:55,Brazil,Sao Paulo,yummybazaar.com,INTGFD23DB3C49,Y,
13748,60,Queen Cozinha,21,Sir Rodney's Scones,Confections,8,Internet Banking,8,7/12/2021 21:18,Brazil,Sao Paulo,internationalfood.com,INTGFD23DB3C466,Y,
10658,61,QUICK-Stop,21,Sir Rodney's Scones,Confections,3,Internet Banking,10,7/18/2022 1:36,Germany,Cunewalde,internationalfood.com,INTGFD23DB3D1415,Y,
11496,61,QUICK-Stop,21,Sir Rodney's Scones,Confections,30,Internet Banking,10,5/6/2022 10:06,Germany,Cunewalde,yummybazaar.com,INTGFD23DB3C628,Y,
12332,61,QUICK-Stop,21,Sir Rodney's Scones,Confections,30,Internet Banking,10,10/5/2021 1:50,Germany,Cunewalde,amazon.com,INTGFD23DB3C1046,Y,
13168,61,QUICK-Stop,21,Sir Rodney's Scones,Confections,30,Card,10,11/27/2021 17:55,Germany,Cunewalde,globalfood.com,INTGFD23DB3C176,Y,
14004,61,QUICK-Stop,21,Sir Rodney's Scones,Confections,6,UPI,10,6/20/2022 19:52,Germany,Cunewalde,amazon.com,INTGFD23DB3C594,Y,
10716,62,Rancho grande,21,Sir Rodney's Scones,Confections,40,Internet Banking,10,2/19/2022 7:53,Argentina,Buenos Aires,internationalfood.com,INTGFD23DB3D1422,Y,
11557,62,Rancho grande,21,Sir Rodney's Scones,Confections,21,Card,10,1/1/2022 21:55,Argentina,Buenos Aires,internationalfood.com,INTGFD23DB3C659,N,Bank Declined
12392,62,Rancho grande,21,Sir Rodney's Scones,Confections,20,Wire Transfer,10,12/18/2021 21:11,Argentina,Buenos Aires,internationalfoodshop.com,INTGFD23DB3C1076,Y,
13228,62,Rancho grande,21,Sir Rodney's Scones,Confections,15,Wire Transfer,10,7/21/2021 16:50,Argentina,Buenos Aires,amazon.com,INTGFD23DB3C206,Y,
14064,62,Rancho grande,21,Sir Rodney's Scones,Confections,35,Internet Banking,10,4/21/2022 21:42,Argentina,Buenos Aires,yummybazaar.com,INTGFD23DB3C624,Y,
12316,71,Simons bistro,21,Sir Rodney's Scones,Confections,20,Internet Banking,10,9/10/2021 14:09,Denmark,København,internationalfood.com,INTGFD23DB3C1038,Y,
10642,71,Simons bistro,21,Sir Rodney's Scones,Confections,15,Wire Transfer,10,7/15/2022 3:04,Denmark,Benhavn,internationalfood.com,INTGFD23DB3C207,Y,
11480,71,Simons bistro,21,Sir Rodney's Scones,Confections,14,Internet Banking,10,6/4/2022 12:00,Denmark,Benhavn,amazon.com,INTGFD23DB3C620,Y,
13151,71,Simons bistro,21,Sir Rodney's Scones,Confections,20,Wire Transfer,10,11/8/2021 21:16,Denmark,Benhavn,globalfood.com,INTGFD23DB3D1142,Y,
13987,71,Simons bistro,21,Sir Rodney's Scones,Confections,14,Wire Transfer,10,5/28/2022 8:24,Denmark,Benhavn,amazon.com,INTGFD23DB3D4068,N,Out of Stock
10930,74,Suprmeslices,21,Sir Rodney's Scones,Confections,12,Internet Banking,10,5/10/2022 10:28,Belgium,Charleroi,amazon.com,INTGFD23DB3D1443,Y,
11764,74,Suprmeslices,21,Sir Rodney's Scones,Confections,15,Internet Banking,10,4/2/2022 9:51,Belgium,Charleroi,internationalfood.com,INTGFD23DB3C762,Y,
