row_num,order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,price,datetime,country,city,eommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
2510,11215,20,Ernst Handel,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,99,6/3/2022 1:35,Austria,Graz,internationalfoodshop.com,INTGFD23DB3D3382,Y,
3341,11537,20,Ernst Handel,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Card,123.79,4/7/2022 21:10,Austria,Graz,internationalfoodshop.com,INTGFD23DB3C649,Y,
4665,12051,20,Ernst Handel,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,UPI,99,10/25/2021 10:36,Austria,Graz,amazon.com,INTGFD23DB3D6308,Y,
5496,12373,20,Ernst Handel,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,UPI,123.79,12/7/2021 9:01,Austria,Graz,amazon.com,INTGFD23DB3C1067,Y,
6820,12887,20,Ernst Handel,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,99,7/15/2021 15:39,Austria,Graz,amazon.com,INTGFD23DB3D218,Y,
7651,13209,20,Ernst Handel,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,9/4/2021 16:12,Austria,Graz,internationalfoodshop.com,INTGFD23DB3C197,Y,
8975,13722,20,Ernst Handel,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,99,9/9/2021 18:40,Austria,Graz,amazon.com,INTGFD23DB3D3137,Y,
9806,14045,20,Ernst Handel,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,1/11/2022 2:45,Austria,Graz,internationalfoodshop.com,INTGFD23DB3C615,Y,
741,10993,23,Folk och fÃƒÆ’Ã‚Â¤ HB,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,5/12/2022 14:54,Sweden,Bräcke,internationalfoodshop.com,INTGFD23DB3C266,N,Transaction Cancelled
4080,11824,23,Folk och fÃƒÆ’Ã‚Â¤ HB,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,7/11/2022 6:05,Sweden,Bräcke,globalfood.com,INTGFD23DB3C792,Y,
6235,12660,23,Folk och fÃƒÆ’Ã‚Â¤ HB,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Card,123.79,10/8/2021 16:23,Sweden,Bräcke,globalfood.com,INTGFD23DB3C1210,N,Transaction Cancelled
8390,13495,23,Folk och fÃƒÆ’Ã‚Â¤ HB,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Wire Transfer,123.79,12/7/2021 17:41,Sweden,Bräcke,internationalfoodshop.com,INTGFD23DB3D2346,Y,
740,10971,25,France restauration,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,7/9/2022 21:11,France,Nantes,internationalfoodshop.com,INTGFD23DB3D1828,Y,
4024,11802,25,France restauration,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,2/25/2022 12:58,France,Nantes,internationalfoodshop.com,INTGFD23DB3D5433,N,Out of Stock
6179,12638,25,France restauration,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,10/8/2021 14:51,France,Nantes,amazon.com,INTGFD23DB3D8359,Y,
8334,13474,25,France restauration,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,10/2/2021 21:18,France,Nantes,internationalfood.com,INTGFD23DB3D2269,Y,
733,10791,24,Frankenversand,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,4/12/2022 4:47,Germany,Mannheim,yummybazaar.com,INTGFD23DB3C264,N,Out of Stock
3578,11629,24,Frankenversand,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,5/23/2022 1:28,Germany,Mannheim,yummybazaar.com,INTGFD23DB3C695,Y,
5733,12465,24,Frankenversand,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,10/8/2021 11:20,Germany,Mannheim,amazon.com,INTGFD23DB3C1113,Y,
7888,13301,24,Frankenversand,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,8/21/2021 6:36,Germany,Mannheim,internationalfood.com,INTGFD23DB3C243,Y,
726,10629,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,5/22/2022 2:20,Spain,Sevilla,globalfood.com,INTGFD23DB3C263,Y,
3162,11468,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,4/23/2022 18:37,Spain,Sevilla,internationalfood.com,INTGFD23DB3C614,N,Bank Declined
5317,12304,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Card,123.79,11/17/2021 6:48,Spain,Sevilla,internationalfoodshop.com,INTGFD23DB3C1032,N,Bank Declined
7472,13139,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,11/5/2021 9:14,Spain,Sevilla,globalfood.com,INTGFD23DB3D1100,N,Bank Declined
9627,13975,29,Godos Cocina TÃƒÆ’Ã‚Â­pica,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Wire Transfer,123.79,12/14/2021 2:23,Spain,Sevilla,internationalfoodshop.com,INTGFD23DB3D4026,Y,
742,11006,31,Great Lakes Food Market,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,5/2/2022 17:39,USA,Eugene,internationalfood.com,INTGFD23DB3C20,Y,
4115,11837,31,Great Lakes Food Market,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,UPI,123.79,7/17/2022 1:23,USA,Eugene,internationalfood.com,INTGFD23DB3C799,Y,
6270,12673,31,Great Lakes Food Market,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,12/18/2021 7:13,USA,Eugene,amazon.com,INTGFD23DB3C1217,N,Transaction Cancelled
8425,13509,31,Great Lakes Food Market,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Card,123.79,12/19/2021 8:50,USA,Eugene,amazon.com,INTGFD23DB3C347,Y,
713,10268,32,GROSELLA-Restaurante,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Wire Transfer,99,7/9/2022 5:49,Venezuela,Caracas,internationalfood.com,INTGFD23DB3C260,Y,
2211,11099,32,GROSELLA-Restaurante,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,99,7/10/2022 3:46,Venezuela,Caracas,yummybazaar.com,INTGFD23DB3D2976,Y,
4366,11935,32,GROSELLA-Restaurante,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,99,5/13/2022 18:00,Venezuela,Caracas,internationalfoodshop.com,INTGFD23DB3D5902,Y,
6521,12771,32,GROSELLA-Restaurante,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Card,99,10/6/2021 11:09,Venezuela,Caracas,yummybazaar.com,INTGFD23DB3D8828,N,Out of Stock
8676,13606,32,GROSELLA-Restaurante,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,UPI,99,12/10/2021 14:07,Venezuela,Caracas,amazon.com,INTGFD23DB3D2731,N,Out of Stock
728,10687,36,Hungry Owl All-Night Grocers,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Card,123.79,1/23/2022 15:09,Ireland,Cork,internationalfoodshop.com,INTGFD23DB3D547,N,Out of Stock
738,10897,36,Hungry Owl All-Night Grocers,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,3/13/2022 9:02,Ireland,Cork,internationalfoodshop.com,INTGFD23DB3D1821,Y,
739,10912,36,Hungry Owl All-Night Grocers,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,4/24/2022 12:18,Ireland,Cork,globalfood.com,INTGFD23DB3C113,Y,
3309,11525,36,Hungry Owl All-Night Grocers,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,2/17/2022 1:10,Ireland,Cork,internationalfoodshop.com,INTGFD23DB3C643,Y,
3854,11736,36,Hungry Owl All-Night Grocers,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,UPI,123.79,6/16/2022 19:27,Ireland,Cork,amazon.com,INTGFD23DB3C748,Y,
3883,11747,36,Hungry Owl All-Night Grocers,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Wire Transfer,123.79,5/12/2022 0:17,Ireland,Cork,internationalfoodshop.com,INTGFD23DB3D5244,Y,
5464,12361,36,Hungry Owl All-Night Grocers,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,8/19/2021 12:40,Ireland,Cork,amazon.com,INTGFD23DB3C1061,Y,
6009,12572,36,Hungry Owl All-Night Grocers,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,8/7/2021 19:28,Ireland,Cork,internationalfood.com,INTGFD23DB3C1166,Y,
6038,12583,36,Hungry Owl All-Night Grocers,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,11/8/2021 6:39,Ireland,Cork,internationalfoodshop.com,INTGFD23DB3D8170,Y,
7619,13196,36,Hungry Owl All-Night Grocers,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,11/2/2021 12:25,Ireland,Cork,amazon.com,INTGFD23DB3C190,Y,
8164,13408,36,Hungry Owl All-Night Grocers,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,12/12/2021 18:01,Ireland,Cork,amazon.com,INTGFD23DB3C296,N,Transaction Cancelled
8193,13419,36,Hungry Owl All-Night Grocers,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,7/27/2021 1:10,Ireland,Cork,amazon.com,INTGFD23DB3D2080,N,Out of Stock
9774,14032,36,Hungry Owl All-Night Grocers,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,5/25/2022 11:52,Ireland,Cork,yummybazaar.com,INTGFD23DB3C608,Y,
737,10893,38,KÃƒÆ’Ã‚Â¶niglich Essen,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Wire Transfer,123.79,3/8/2022 1:06,Germany,Brandenburg,yummybazaar.com,INTGFD23DB3C80,Y,
3842,11731,38,KÃƒÆ’Ã‚Â¶niglich Essen,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,7/4/2022 2:21,Germany,Brandenburg,internationalfood.com,INTGFD23DB3D5188,N,Transaction Cancelled
5997,12567,38,KÃƒÆ’Ã‚Â¶niglich Essen,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,UPI,123.79,12/23/2021 10:56,Germany,Brandenburg,yummybazaar.com,INTGFD23DB3D8114,N,Out of Stock
8152,13403,38,KÃƒÆ’Ã‚Â¶niglich Essen,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Card,123.79,10/15/2021 1:22,Germany,Brandenburg,amazon.com,INTGFD23DB3D2024,N,Out of Stock
732,10787,40,La maison d'Asie,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,3/18/2022 10:24,France,Toulouse,amazon.com,INTGFD23DB3C34,Y,
3569,11626,40,La maison d'Asie,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,3/15/2022 8:01,France,Toulouse,yummybazaar.com,INTGFD23DB3D4817,Y,
5724,12461,40,La maison d'Asie,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,9/16/2021 14:02,France,Toulouse,internationalfood.com,INTGFD23DB3C1111,Y,
7879,13297,40,La maison d'Asie,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,10/16/2021 0:53,France,Toulouse,internationalfood.com,INTGFD23DB3C241,Y,
731,10772,43,Lehmanns Marktstand,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,6/27/2022 15:15,Germany,Frankfurt a.M.,internationalfood.com,INTGFD23DB3D1814,N,Transaction Cancelled
3535,11612,43,Lehmanns Marktstand,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Card,123.79,7/2/2022 16:42,Germany,Frankfurt a.M.,internationalfood.com,INTGFD23DB3C686,Y,
5690,12448,43,Lehmanns Marktstand,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Card,123.79,8/13/2021 8:17,Germany,Frankfurt a.M.,internationalfoodshop.com,INTGFD23DB3C1104,N,Out of Stock
7845,13284,43,Lehmanns Marktstand,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,UPI,123.79,9/15/2021 8:47,Germany,Frankfurt a.M.,internationalfood.com,INTGFD23DB3C234,Y,
10000,14120,43,Lehmanns Marktstand,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,1/4/2022 14:58,Germany,Frankfurt a.M.,internationalfood.com,INTGFD23DB3C652,Y,
715,10305,54,Old World Delicatessen,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,99,6/23/2022 3:25,USA,Anchorage,internationalfoodshop.com,INTGFD23DB3C174,N,Bank Declined
2310,11137,54,Old World Delicatessen,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Card,99,7/24/2022 14:11,USA,Anchorage,internationalfoodshop.com,INTGFD23DB3C449,Y,
4465,11973,54,Old World Delicatessen,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Card,99,2/8/2022 22:19,USA,Anchorage,globalfood.com,INTGFD23DB3C867,Y,
6620,12809,54,Old World Delicatessen,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,99,10/7/2021 16:17,USA,Anchorage,internationalfoodshop.com,INTGFD23DB3C1285,Y,
8775,13645,54,Old World Delicatessen,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,99,9/13/2021 10:42,USA,Anchorage,yummybazaar.com,INTGFD23DB3C415,Y,
716,10354,56,Pericles Comidas clÃƒÆ’Ã‚Â¡sicas,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,99,3/23/2022 7:35,Mexico,Mexico City,internationalfood.com,INTGFD23DB3C6,Y,
2439,11187,56,Pericles Comidas clÃƒÆ’Ã‚Â¡sicas,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Wire Transfer,99,3/7/2022 16:19,Mexico,Mexico City,internationalfood.com,INTGFD23DB3D3284,Y,
4594,12023,56,Pericles Comidas clÃƒÆ’Ã‚Â¡sicas,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Wire Transfer,99,7/3/2021 11:31,Mexico,Mexico City,amazon.com,INTGFD23DB3D6210,Y,
6749,12859,56,Pericles Comidas clÃƒÆ’Ã‚Â¡sicas,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,99,7/1/2021 22:45,Mexico,Mexico City,globalfood.com,INTGFD23DB3D120,Y,
8904,13695,56,Pericles Comidas clÃƒÆ’Ã‚Â¡sicas,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,99,12/9/2021 13:01,Mexico,Mexico City,internationalfood.com,INTGFD23DB3D3046,Y,
743,11007,58,Princesa Isabel Vinhos,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Wire Transfer,123.79,2/8/2022 2:05,Portugal,Lisboa,yummybazaar.com,INTGFD23DB3D540,Y,
4117,11838,58,Princesa Isabel Vinhos,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,4/4/2022 20:39,Portugal,Lisboa,internationalfoodshop.com,INTGFD23DB3D5559,N,Bank Declined
6272,12674,58,Princesa Isabel Vinhos,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,12/24/2021 8:41,Portugal,Lisboa,amazon.com,INTGFD23DB3D8485,N,Transaction Cancelled
8427,13510,58,Princesa Isabel Vinhos,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Wire Transfer,123.79,10/25/2021 15:11,Portugal,Lisboa,globalfood.com,INTGFD23DB3D2395,Y,
729,10691,61,QUICK-Stop,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,5/25/2022 17:31,Germany,Cunewalde,internationalfoodshop.com,INTGFD23DB3D57,Y,
3318,11528,61,QUICK-Stop,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Card,123.79,7/28/2022 13:53,Germany,Cunewalde,amazon.com,INTGFD23DB3C644,N,Out of Stock
5473,12364,61,QUICK-Stop,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,12/23/2021 11:42,Germany,Cunewalde,yummybazaar.com,INTGFD23DB3C1062,Y,
7628,13200,61,QUICK-Stop,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,10/22/2021 4:34,Germany,Cunewalde,internationalfood.com,INTGFD23DB3C192,Y,
9783,14036,61,QUICK-Stop,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,2/13/2022 9:50,Germany,Cunewalde,internationalfoodshop.com,INTGFD23DB3C610,Y,
727,10666,66,Richter Supermarkt,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Card,123.79,5/21/2022 0:27,Switzerland,Geneva,internationalfoodshop.com,INTGFD23DB3D1807,Y,
3255,11504,66,Richter Supermarkt,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,4/10/2022 5:00,Switzerland,Geneva,globalfood.com,INTGFD23DB3C632,Y,
5410,12340,66,Richter Supermarkt,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,11/28/2021 14:24,Switzerland,Geneva,internationalfood.com,INTGFD23DB3C1050,Y,
7565,13175,66,Richter Supermarkt,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,7/26/2021 13:35,Switzerland,Geneva,amazon.com,INTGFD23DB3D1226,Y,
9720,14011,66,Richter Supermarkt,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,6/16/2022 0:45,Switzerland,Geneva,globalfood.com,INTGFD23DB3D4152,N,Transaction Cancelled
721,10440,69,Save-a-lot Markets,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Card,99,4/20/2022 11:20,USA,Boise,yummybazaar.com,INTGFD23DB3C28,Y,
723,10510,69,Save-a-lot Markets,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,5/23/2022 0:09,USA,Boise,internationalfood.com,INTGFD23DB3D1800,Y,
744,11030,69,Save-a-lot Markets,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,7/21/2022 5:23,USA,Boise,globalfood.com,INTGFD23DB3D253,Y,
2666,11275,69,Save-a-lot Markets,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,99,1/25/2022 16:47,USA,Boise,internationalfood.com,INTGFD23DB3D3592,Y,
2840,11343,69,Save-a-lot Markets,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,3/14/2022 22:24,USA,Boise,internationalfoodshop.com,INTGFD23DB3D3830,Y,
4175,11861,69,Save-a-lot Markets,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,7/7/2022 17:32,USA,Boise,amazon.com,INTGFD23DB3C811,Y,
4821,12111,69,Save-a-lot Markets,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,99,12/14/2021 8:52,USA,Boise,yummybazaar.com,INTGFD23DB3D6518,Y,
4995,12179,69,Save-a-lot Markets,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,8/7/2021 9:57,USA,Boise,internationalfoodshop.com,INTGFD23DB3D6756,Y,
6330,12696,69,Save-a-lot Markets,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,8/16/2021 8:20,USA,Boise,internationalfoodshop.com,INTGFD23DB3C1228,Y,
6976,12947,69,Save-a-lot Markets,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,99,7/23/2021 4:28,USA,Boise,yummybazaar.com,INTGFD23DB3D428,Y,
7150,13015,69,Save-a-lot Markets,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Wire Transfer,123.79,9/18/2021 18:19,USA,Boise,globalfood.com,INTGFD23DB3D666,Y,
8485,13532,69,Save-a-lot Markets,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,10/20/2021 3:01,USA,Boise,internationalfoodshop.com,INTGFD23DB3C358,Y,
9131,13783,69,Save-a-lot Markets,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,UPI,99,10/12/2021 7:30,USA,Boise,amazon.com,INTGFD23DB3D3354,N,Out of Stock
9305,13850,69,Save-a-lot Markets,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,12/21/2021 13:10,USA,Boise,internationalfoodshop.com,INTGFD23DB3D3585,Y,
718,10369,73,Split Rail Beer & Ale,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,99,3/10/2022 4:15,USA,Lander,yummybazaar.com,INTGFD23DB3C261,Y,
2480,11203,73,Split Rail Beer & Ale,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,UPI,99,7/21/2022 13:56,USA,Lander,globalfood.com,INTGFD23DB3D3340,Y,
4635,12039,73,Split Rail Beer & Ale,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Wire Transfer,99,9/26/2021 6:06,USA,Lander,yummybazaar.com,INTGFD23DB3D6266,Y,
6790,12875,73,Split Rail Beer & Ale,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,99,11/17/2021 7:40,USA,Lander,internationalfood.com,INTGFD23DB3D176,Y,
8945,13711,73,Split Rail Beer & Ale,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,99,12/15/2021 12:07,USA,Lander,amazon.com,INTGFD23DB3D3102,Y,
725,10624,76,The Cracker Box,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Wire Transfer,123.79,6/28/2022 6:15,USA,Butte,amazon.com,INTGFD23DB3D1758,Y,
3151,11463,76,The Cracker Box,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Card,123.79,4/15/2022 18:30,USA,Butte,globalfood.com,INTGFD23DB3D4250,Y,
5306,12299,76,The Cracker Box,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,10/23/2021 5:05,USA,Butte,internationalfoodshop.com,INTGFD23DB3D7176,Y,
7461,13135,76,The Cracker Box,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,11/11/2021 3:01,USA,Butte,internationalfoodshop.com,INTGFD23DB3D1086,Y,
9616,13971,76,The Cracker Box,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,8/26/2021 0:31,USA,Butte,amazon.com,INTGFD23DB3D4012,N,Out of Stock
735,10834,79,TradiÃƒÆ’Ã‚Â§ÃƒÆ’Ã‚Â£o Hipermercados,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,1/15/2022 13:48,Brazil,Sao Paulo,internationalfood.com,INTGFD23DB3C265,Y,
3687,11671,79,TradiÃƒÆ’Ã‚Â§ÃƒÆ’Ã‚Â£o Hipermercados,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,1/4/2022 11:06,Brazil,Sao Paulo,amazon.com,INTGFD23DB3D4978,Y,
5842,12507,79,TradiÃƒÆ’Ã‚Â§ÃƒÆ’Ã‚Â£o Hipermercados,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,123.79,7/26/2021 0:22,Brazil,Sao Paulo,internationalfood.com,INTGFD23DB3D7904,Y,
7997,13343,79,TradiÃƒÆ’Ã‚Â§ÃƒÆ’Ã‚Â£o Hipermercados,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,UPI,123.79,12/25/2021 8:44,Brazil,Sao Paulo,internationalfood.com,INTGFD23DB3D1814,Y,
722,10465,81,Vaffeljernet,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,99,6/10/2022 21:55,Denmark,Aarhus,amazon.com,INTGFD23DB3C226,Y,
2734,11302,81,Vaffeljernet,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,99,7/25/2022 11:08,Denmark,Aarhus,amazon.com,INTGFD23DB3D3683,N,Out of Stock
4889,12138,81,Vaffeljernet,29,ThÃƒÆ’Ã‚Â¼ringer Rostbratwurst,Meat/Poultry,Internet Banking,99,9/21/2021 10:03,Denmark,Aarhus,internationalfood.com,INTGFD23DB3D6609,Y,
